session,trialno,difficulty,accuracy,period_in_trial,step_reached,durPeriodTotal,FixNb,FixNbInL,FixNbInR,FixNbInT,FixNbNoAOI,FixTotDurInL,FixTotDurInR,FixTotDurInT,FixTotDurInNoAOI,LookNb,LookNbInL,LookNbInR,LookNbInT,LookNbNoAOI,LookTotDurInL,LookTotDurInR,LookTotDurInT,NbSwitches,objL,objR,objT,sideChosen,sideMatch,timePeriodStarts,timePeriodEnds
curE030a,44,xHard,0,exploration,3,4064,13,4,8,1,0,792,1736,442,0,3,1,2,0,0,908,2032,512,2,O-3-H-1.png,O-3-H-2.png,O-3-H-1.png,right,left,1716,4040
curE030a,44,xHard,0,feedback,3,4536,6,1,3,2,0,506,960,1248,0,3,1,1,1,0,506,1064,1308,2,O-3-H-1.png,O-3-H-2.png,O-3-H-1.png,right,left,NaN,NaN
curE031a,13,Easy,0.5,exploration,1,20004,16,7,9,0,0,2326,6734,0,0,5,3,2,0,0,2570,6900,0,5,V-1-G-1.png,A-4-I-2.png,V-1-G-1.png,right,timedout,1546,4110
curE031a,14,Easy,0.5,exploration,3,4314,10,2,6,1,1,1170,1738,462,236,3,1,2,0,0,1234,1982,532,2,A-1-D-1.png,F-4-E-2.png,A-1-D-1.png,right,timedout,1630,12274
curE031a,14,Easy,0.5,decision,3,7614,10,0,2,8,0,0,620,3322,0,3,0,1,2,0,0,690,3666,1,A-1-D-1.png,F-4-E-2.png,A-1-D-1.png,right,timedout,12276,22308
curE031a,14,Easy,0.5,feedback,3,5236,9,0,4,2,3,0,1832,1056,1584,3,0,1,2,0,0,1474,1056,1,A-1-D-1.png,F-4-E-2.png,A-1-D-1.png,right,timedout,NaN,NaN
curE031a,15,Easy,1,exploration,2,2566,3,0,2,1,0,0,1112,458,0,1,0,1,0,0,0,1182,532,1,F-1-A-4.png,V-3-H-3.png,F-1-A-4.png,left,left,1594,8438
curE031a,17,Easy,0.5,exploration,3,6846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A-1-D-2.png,V-3-H-3.png,V-3-H-3.png,left,timedout,2328,22328
curE031a,17,Easy,0.5,decision,3,618,2,2,0,0,0,476,0,0,0,1,1,0,0,0,476,0,0,1,A-1-D-2.png,V-3-H-3.png,V-3-H-3.png,left,timedout,NaN,NaN
curE031a,17,Easy,0.5,feedback,3,5234,4,4,0,0,0,588,0,0,0,1,1,0,0,0,740,0,0,1,A-1-D-2.png,V-3-H-3.png,V-3-H-3.png,left,timedout,NaN,NaN
curE031a,18,Easy,0.5,exploration,1,20004,15,0,14,1,0,0,7172,338,0,1,0,0,1,0,0,8060,338,0,A-4-E-3.png,O-2-G-4.png,O-2-G-4.png,left,timedout,1648,21648
curE031a,19,Easy,1,exploration,1,20004,23,5,18,0,0,1618,7866,0,0,5,1,4,0,0,1836,8552,0,2,A-2-F-3.png,O-3-H-1.png,A-2-F-3.png,left,left,2028,4490
curE031a,20,Easy,0.5,exploration,1,20004,22,2,19,0,1,1024,9970,0,222,3,1,2,0,0,1096,11150,0,3,A-3-E-2.png,F-2-G-4.png,F-2-G-4.png,left,timedout,2680,22680
curE031a,21,Easy,1,exploration,3,2464,3,1,0,2,0,902,0,348,0,2,1,0,1,0,902,0,420,1,A-4-F-4.png,O-3-H-2.png,O-3-H-2.png,right,right,1528,5390
curE031a,21,Easy,1,decision,3,568,2,2,0,0,0,494,0,0,0,1,1,0,0,0,494,0,0,1,A-4-F-4.png,O-3-H-2.png,O-3-H-2.png,right,right,5392,6406
curE031a,21,Easy,1,feedback,3,5234,6,3,0,1,2,1344,0,230,306,1,1,0,0,0,1432,0,438,1,A-4-F-4.png,O-3-H-2.png,O-3-H-2.png,right,right,NaN,NaN
curE031a,23,Medium,0.5,exploration,3,3864,5,2,2,1,0,2134,816,452,0,2,1,1,0,0,2268,918,538,2,A-2-F-2.png,A-4-I-2.png,A-4-I-2.png,left,timedout,1522,21522
curE031a,23,Medium,0.5,decision,3,1016,2,0,1,1,0,0,536,424,6,1,0,0,1,0,0,536,424,0,A-2-F-2.png,A-4-I-2.png,A-4-I-2.png,left,timedout,NaN,NaN
curE031a,23,Medium,0.5,feedback,3,5236,5,1,1,1,2,220,642,380,1286,3,1,1,1,0,220,642,380,1,A-2-F-2.png,A-4-I-2.png,A-4-I-2.png,left,timedout,NaN,NaN
curE031a,24,Medium,0.5,exploration,3,7378,8,4,4,0,0,1334,2400,0,0,4,2,2,0,0,1482,2532,0,4,V-1-G-1.png,V-4-A-4.png,V-4-A-4.png,left,timedout,4544,24544
curE031a,24,Medium,0.5,decision,3,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,V-1-G-1.png,V-4-A-4.png,V-4-A-4.png,left,timedout,NaN,NaN
curE031a,24,Medium,0.5,feedback,3,5236,9,3,0,4,2,1308,0,1656,452,3,1,0,2,0,1454,0,1836,1,V-1-G-1.png,V-4-A-4.png,V-4-A-4.png,left,timedout,NaN,NaN
curE031a,26,Medium,0.5,exploration,1,20004,21,14,7,0,0,6534,2604,0,0,5,3,2,0,0,6948,2890,0,4,A-1-D-1.png,A-4-I-2.png,A-1-D-1.png,right,timedout,2308,22394
curE031a,28,Medium,1,exploration,1,20090,15,3,10,1,1,2368,8602,264,34,4,1,2,1,0,2346,8896,264,3,A-2-F-4.png,A-1-D-2.png,A-2-F-4.png,left,left,1510,9440
curE031a,29,Medium,0,decision,3,766,1,1,0,0,0,402,0,0,0,1,1,0,0,0,402,0,0,1,A-4-E-3.png,A-3-B-4.png,A-3-B-4.png,left,right,19138,20236
curE031a,29,Medium,0,feedback,3,4536,13,13,0,0,0,2428,0,0,0,1,1,0,0,0,2794,0,0,1,A-4-E-3.png,A-3-B-4.png,A-3-B-4.png,left,right,NaN,NaN
curE031a,31,Medium,1,exploration,3,17676,16,12,3,1,0,5608,1442,406,0,2,1,1,0,0,6296,1572,464,2,O-3-G-3.png,O-1-I-4.png,O-1-I-4.png,right,right,1494,8690
curE031a,31,Medium,1,decision,3,1100,3,1,0,2,0,528,0,492,6,1,0,0,1,0,528,0,566,0,O-3-G-3.png,O-1-I-4.png,O-1-I-4.png,right,right,8692,9956
curE031a,31,Medium,1,feedback,3,4536,5,2,2,1,0,1544,2180,422,0,3,1,1,1,0,1596,2246,458,2,O-3-G-3.png,O-1-I-4.png,O-1-I-4.png,right,right,NaN,NaN
curE031a,33,Medium,1,exploration,3,7198,14,6,6,2,0,2722,2752,582,0,5,2,2,1,0,3034,2980,646,3,V-3-G-4.png,V-1-B-3.png,V-1-B-3.png,right,right,1266,3594
curE031a,33,Medium,1,decision,3,1266,3,0,1,2,0,0,530,684,6,1,0,0,1,0,0,530,730,0,V-3-G-4.png,V-1-B-3.png,V-1-B-3.png,right,right,3596,4660
curE031a,33,Medium,1,feedback,3,5234,10,0,2,4,4,0,390,1792,2102,3,0,1,2,0,0,214,1892,1,V-3-G-4.png,V-1-B-3.png,V-1-B-3.png,right,right,NaN,NaN
curE031a,34,Medium,0.5,exploration,3,6164,9,2,6,1,0,1250,3796,478,0,4,2,2,0,0,1284,4000,540,3,O-2-H-3.png,O-1-D-2.png,O-2-H-3.png,right,timedout,7094,27094
curE031a,34,Medium,0.5,feedback,3,4530,6,0,3,2,1,0,1312,568,504,2,0,1,1,0,0,1462,638,1,O-2-H-3.png,O-1-D-2.png,O-2-H-3.png,right,timedout,NaN,NaN
curE031a,41,Medium,1,exploration,3,10946,13,5,7,1,0,2136,4206,448,0,5,2,3,0,0,2310,4494,532,3,V-3-G-4.png,V-1-B-3.png,V-3-G-4.png,left,left,9442,11772
curE031a,41,Medium,1,decision,3,1184,3,0,1,2,0,0,538,548,6,1,0,0,1,0,0,538,640,0,V-3-G-4.png,V-1-B-3.png,V-3-G-4.png,left,left,11774,12722
curE031a,41,Medium,1,feedback,3,4536,4,2,2,0,0,3512,720,0,0,2,1,1,0,0,3574,792,0,2,V-3-G-4.png,V-1-B-3.png,V-3-G-4.png,left,left,NaN,NaN
curE031a,44,Easy,1,exploration,3,2332,5,2,2,1,0,668,732,630,0,2,1,1,0,0,736,786,694,2,A-1-C-3.png,F-1-A-1.png,A-1-C-3.png,left,left,1458,4088
curE031a,44,Easy,1,decision,3,950,3,2,0,1,0,486,0,364,0,2,1,0,1,0,486,0,364,1,A-1-C-3.png,F-1-A-1.png,A-1-C-3.png,left,left,4090,8888
curE031a,44,Easy,1,feedback,3,5236,7,3,2,2,0,1506,2378,512,0,3,1,1,1,0,1644,2408,608,2,A-1-C-3.png,F-1-A-1.png,A-1-C-3.png,left,left,NaN,NaN
curE031a,45,Easy,0.5,exploration,3,10810,9,0,7,2,0,0,3738,354,0,2,0,1,1,0,0,4102,442,1,F-2-G-2.png,V-1-B-3.png,F-2-G-2.png,right,timedout,1580,21580
curE031a,45,Easy,0.5,decision,3,566,2,2,0,0,0,506,0,0,0,1,1,0,0,0,506,0,0,1,F-2-G-2.png,V-1-B-3.png,F-2-G-2.png,right,timedout,NaN,NaN
curE031a,45,Easy,0.5,feedback,3,4536,7,4,1,2,0,1624,254,1736,0,3,1,1,1,0,1810,254,1766,2,F-2-G-2.png,V-1-B-3.png,F-2-G-2.png,right,timedout,NaN,NaN
curE031a,46,Easy,0.5,exploration,3,7962,15,6,8,1,0,1552,3348,432,0,3,2,1,0,0,1818,3750,540,3,F-1-A-3.png,V-4-F-2.png,V-4-F-2.png,left,timedout,1562,21562
curE031a,46,Easy,0.5,decision,3,1250,3,0,1,2,0,0,528,656,6,1,0,0,1,0,0,528,716,0,F-1-A-3.png,V-4-F-2.png,V-4-F-2.png,left,timedout,NaN,NaN
curE031a,46,Easy,0.5,feedback,3,4536,3,0,3,0,0,0,1064,0,0,1,0,1,0,0,0,1182,0,1,F-1-A-3.png,V-4-F-2.png,V-4-F-2.png,left,timedout,NaN,NaN
curE031a,47,Easy,1,exploration,3,2632,3,0,2,1,0,0,680,414,0,1,0,1,0,0,0,776,518,1,A-3-E-1.png,F-3-G-4.png,F-3-G-4.png,right,right,3466,11158
curE031a,47,Easy,1,feedback,3,5234,7,1,2,2,2,512,2116,710,532,4,1,1,2,0,512,2180,710,1,A-3-E-1.png,F-3-G-4.png,F-3-G-4.png,right,right,NaN,NaN
curE032a,7,Easy,0,exploration,3,7676,14,10,1,2,1,5308,106,436,410,3,1,1,1,0,5866,106,500,2,V-4-A-4.png,O-4-H-4.png,V-4-A-4.png,right,left,1580,9254
curE032a,7,Easy,0,decision,3,2650,4,0,1,3,0,0,462,1918,0,2,0,1,1,0,0,462,2066,1,V-4-A-4.png,O-4-H-4.png,V-4-A-4.png,right,left,9256,11904
curE032a,12,Easy,0.5,exploration,2,6960,11,1,8,1,1,316,3166,474,144,2,1,1,0,0,356,3470,538,1,A-1-C-3.png,V-1-G-2.png,A-1-C-3.png,right,timedout,1488,8446
curE032a,12,Easy,0.5,decision,2,10038,13,0,0,10,3,0,0,5438,666,3,0,0,3,0,0,0,6012,0,A-1-C-3.png,V-1-G-2.png,A-1-C-3.png,right,timedout,8448,18482
curE032a,14,Easy,0,decision,3,7714,11,0,1,10,0,0,194,4272,0,2,0,1,1,0,0,194,4822,1,V-4-F-1.png,O-1-D-2.png,V-4-F-1.png,right,left,20338,28050
curE032a,14,Easy,0,feedback,3,4540,6,1,4,0,1,1676,1796,14,116,2,1,1,0,0,1676,1936,14,2,V-4-F-1.png,O-1-D-2.png,V-4-F-1.png,right,left,NaN,NaN
curE032a,15,Easy,0.5,exploration,2,5414,13,6,5,2,0,2572,1486,398,0,7,3,3,1,0,2696,1578,468,4,A-3-B-4.png,F-1-A-2.png,F-1-A-2.png,left,timedout,1520,6932
curE032a,15,Easy,0.5,decision,2,10038,11,0,0,11,0,0,0,2252,0,1,0,0,1,0,0,0,2864,0,A-3-B-4.png,F-1-A-2.png,F-1-A-2.png,left,timedout,6934,16968
curE032a,16,Easy,0.5,exploration,2,8526,12,3,7,2,0,588,2678,550,0,2,1,0,1,0,770,3174,604,1,O-1-D-2.png,V-4-F-1.png,O-1-D-2.png,right,timedout,11440,19964
curE032a,16,Easy,0.5,decision,2,10038,7,0,1,6,0,0,188,4154,0,2,0,1,1,0,0,188,4494,1,O-1-D-2.png,V-4-F-1.png,O-1-D-2.png,right,timedout,19966,30000
curE032a,18,Easy,0,exploration,3,2328,4,1,0,1,2,312,0,298,418,1,1,0,0,0,312,0,366,1,F-4-E-2.png,O-2-H-3.png,O-2-H-3.png,left,right,1562,11872
curE032a,18,Easy,0,decision,3,566,1,0,1,0,0,0,510,0,0,1,0,1,0,0,0,512,0,1,F-4-E-2.png,O-2-H-3.png,O-2-H-3.png,left,right,11874,17636
curE032a,18,Easy,0,feedback,3,4536,3,0,0,2,1,0,0,398,252,1,0,0,1,0,0,0,470,0,F-4-E-2.png,O-2-H-3.png,O-2-H-3.png,left,right,NaN,NaN
curE032a,19,Easy,0.5,decision,3,5764,6,0,0,6,0,0,0,2790,0,1,0,0,1,0,0,0,3174,0,V-2-B-3.png,F-2-G-3.png,F-2-G-3.png,left,timedout,7056,17090
curE032a,19,Easy,0.5,feedback,3,4536,1,0,0,1,0,0,0,130,0,1,0,0,1,0,0,0,130,0,V-2-B-3.png,F-2-G-3.png,F-2-G-3.png,left,timedout,NaN,NaN
curE032a,20,Easy,0,exploration,2,5576,7,1,4,2,0,340,1742,392,0,3,1,1,1,0,340,1954,458,2,A-4-E-3.png,V-1-A-4.png,V-1-A-4.png,left,right,784,4430
curE032a,22,Easy,1,exploration,3,3648,10,5,1,2,2,1900,352,380,310,3,1,1,1,0,2088,352,448,2,A-2-F-4.png,V-2-H-1.png,V-2-H-1.png,right,right,1694,10456
curE032a,22,Easy,1,decision,3,8748,14,2,0,6,6,478,0,2624,1022,4,1,0,3,0,210,0,2790,1,A-2-F-4.png,V-2-H-1.png,V-2-H-1.png,right,right,10458,12772
curE032a,22,Easy,1,feedback,3,4536,8,3,0,4,1,1534,2,1190,774,2,1,0,1,0,1668,0,1388,1,A-2-F-4.png,V-2-H-1.png,V-2-H-1.png,right,right,NaN,NaN
curE032a,23,Easy,1,exploration,3,7382,14,1,10,2,1,104,2710,484,150,5,1,3,1,0,144,3080,548,4,O-1-I-4.png,V-3-G-4.png,V-3-G-4.png,right,right,2508,10802
curE032a,23,Easy,1,decision,3,1514,3,0,1,2,0,0,424,878,0,2,0,1,1,0,0,424,926,1,O-1-I-4.png,V-3-G-4.png,V-3-G-4.png,right,right,10804,14750
curE032a,23,Easy,1,feedback,3,4542,5,0,2,2,1,0,608,918,192,2,0,1,1,0,0,660,1056,1,O-1-I-4.png,V-3-G-4.png,V-3-G-4.png,right,right,NaN,NaN
curE032a,24,Medium,0.5,exploration,3,8764,7,6,1,0,0,2082,632,0,0,3,2,1,0,0,2318,632,0,2,V-1-A-4.png,V-2-H-1.png,V-2-H-1.png,left,timedout,1530,10170
curE032a,24,Medium,0.5,decision,3,2316,3,0,1,2,0,0,464,1164,0,1,0,0,1,0,0,532,1264,0,V-1-A-4.png,V-2-H-1.png,V-2-H-1.png,left,timedout,10172,20400
curE032a,24,Medium,0.5,feedback,3,5234,5,0,2,0,3,0,1044,0,2426,1,0,1,0,0,0,1124,0,1,V-1-A-4.png,V-2-H-1.png,V-2-H-1.png,left,timedout,NaN,NaN
curE032a,27,Medium,0.5,exploration,1,20006,29,4,23,0,2,1038,7178,0,338,6,2,4,0,0,1130,8290,8,5,O-4-H-4.png,O-3-B-4.png,O-3-B-4.png,left,timedout,2364,22366
curE032a,30,Medium,1,decision,3,4848,9,0,2,6,1,78,322,3248,138,2,0,1,1,0,0,386,3458,1,A-1-C-3.png,A-4-I-1.png,A-4-I-1.png,right,right,9788,11718
curE032a,32,Hard,1,exploration,3,8314,11,3,6,2,0,1120,3178,392,0,4,2,1,1,0,1182,3356,462,2,O-4-J-3.png,O-4-B-2.png,O-4-B-2.png,right,right,2266,10806
curE032a,32,Hard,1,decision,3,1932,4,0,1,3,0,0,482,1226,0,1,0,0,1,0,0,536,1390,0,O-4-J-3.png,O-4-B-2.png,O-4-B-2.png,right,right,10808,15354
curE032a,32,Hard,1,feedback,3,5236,10,0,2,4,4,0,810,1394,1634,4,0,1,3,0,0,872,1420,1,O-4-J-3.png,O-4-B-2.png,O-4-B-2.png,right,right,NaN,NaN
curE032a,33,Hard,0,exploration,2,10696,23,1,19,2,1,194,8168,366,154,3,1,1,1,0,194,9206,444,2,F-3-A-2.png,F-3-H-3.png,F-3-H-3.png,left,right,1504,11514
curE032a,33,Hard,0,decision,2,10038,25,0,0,25,0,0,0,7186,0,1,0,0,1,0,0,0,8426,0,F-3-A-2.png,F-3-H-3.png,F-3-H-3.png,left,right,11516,13846
curE032a,34,Hard,0.5,decision,3,4548,3,1,1,1,0,352,440,406,0,2,1,0,1,0,352,500,406,1,O-4-J-3.png,O-4-B-1.png,O-4-J-3.png,right,timedout,4494,14528
curE032a,34,Hard,0.5,feedback,3,5252,9,0,1,4,4,0,328,2158,1230,3,0,1,2,0,0,328,2352,1,O-4-J-3.png,O-4-B-1.png,O-4-J-3.png,right,timedout,NaN,NaN
curE032a,35,Hard,1,exploration,3,10012,20,14,3,3,0,5858,586,474,0,6,3,1,2,0,6480,696,546,4,V-4-G-3.png,V-4-F-1.png,V-4-G-3.png,left,left,1912,4242
curE032a,35,Hard,1,decision,3,2332,4,1,0,3,0,408,0,910,0,2,1,0,1,0,408,0,1084,1,V-4-G-3.png,V-4-F-1.png,V-4-G-3.png,left,left,4244,7658
curE032a,37,Hard,1,exploration,2,3698,6,2,1,2,1,918,520,1460,160,5,2,1,2,0,918,520,1460,3,O-1-D-2.png,O-1-I-4.png,O-1-I-4.png,right,right,1634,5164
curE032a,37,Hard,1,decision,2,10038,7,1,0,4,2,116,0,2354,626,3,1,0,2,0,116,0,2500,1,O-1-D-2.png,O-1-I-4.png,O-1-I-4.png,right,right,5166,7298
curE032a,38,Hard,0.5,exploration,3,2332,7,2,2,2,1,554,354,738,134,4,2,1,1,0,554,426,814,2,A-3-E-1.png,A-3-B-4.png,A-3-B-4.png,left,timedout,1480,3994
curE032a,38,Hard,0.5,decision,3,3416,7,1,0,6,0,334,0,2370,0,2,1,0,1,0,334,0,2828,1,A-3-E-1.png,A-3-B-4.png,A-3-B-4.png,left,timedout,3996,14030
curE032a,38,Hard,0.5,feedback,3,5252,8,3,0,1,4,1336,0,780,1878,2,1,0,1,0,1468,0,780,1,A-3-E-1.png,A-3-B-4.png,A-3-B-4.png,left,timedout,NaN,NaN
curE033a,16,Medium,0,exploration,2,3366,7,6,0,1,0,2282,0,416,0,2,1,0,1,0,2398,0,416,1,A-4-I-1.png,A-3-F-3.png,A-3-F-3.png,left,right,2212,13588
curE033a,16,Medium,0,decision,2,10038,30,1,0,29,0,176,0,5024,0,2,1,0,1,0,176,0,5980,1,A-4-I-1.png,A-3-F-3.png,A-3-F-3.png,left,right,13590,16338
curE033a,17,Easy,0.5,exploration,3,3482,7,5,0,2,0,1780,0,968,0,3,2,0,1,0,1928,0,1048,1,F-3-H-3.png,V-2-A-4.png,F-3-H-3.png,right,timedout,1528,21530
curE033a,17,Easy,0.5,decision,3,3100,4,1,0,3,0,154,0,1318,0,2,0,0,2,0,238,0,1344,0,F-3-H-3.png,V-2-A-4.png,F-3-H-3.png,right,timedout,NaN,NaN
curE033a,17,Easy,0.5,feedback,3,5234,7,4,0,1,2,884,0,330,702,3,2,0,1,0,1004,0,330,1,F-3-H-3.png,V-2-A-4.png,F-3-H-3.png,right,timedout,NaN,NaN
curE033a,18,Easy,0.5,exploration,3,10112,9,5,4,0,0,1474,1012,0,0,2,2,0,0,0,1630,1160,0,1,F-4-E-2.png,V-4-F-2.png,F-4-E-2.png,right,timedout,21506,41508
curE033a,18,Easy,0.5,decision,3,4852,6,1,0,5,0,260,0,1342,0,1,0,0,1,0,314,0,1668,0,F-4-E-2.png,V-4-F-2.png,F-4-E-2.png,right,timedout,NaN,NaN
curE033a,18,Easy,0.5,feedback,3,5232,14,3,0,5,6,1310,0,1474,1232,3,1,0,2,0,1432,0,1642,1,F-4-E-2.png,V-4-F-2.png,F-4-E-2.png,right,timedout,NaN,NaN
curE033a,19,Easy,1,exploration,1,20006,43,16,27,0,0,4078,7082,0,0,10,7,3,0,0,4546,7950,0,4,V-1-G-2.png,F-1-A-3.png,V-1-G-2.png,left,left,1492,19004
curE033a,26,Easy,0.5,exploration,3,11378,19,11,6,1,1,3558,3740,456,138,5,3,2,0,0,3898,2552,0,3,A-1-I-4.png,O-2-H-3.png,O-2-H-3.png,left,timedout,1550,8258
curE033a,26,Easy,0.5,decision,3,2750,6,1,0,5,0,464,0,1976,0,1,0,0,1,0,528,0,2202,0,A-1-I-4.png,O-2-H-3.png,O-2-H-3.png,left,timedout,8260,18294
curE033a,26,Easy,0.5,feedback,3,4536,10,5,0,4,1,1952,0,642,462,3,2,0,1,0,2126,0,798,1,A-1-I-4.png,O-2-H-3.png,O-2-H-3.png,left,timedout,NaN,NaN
curE033a,27,Easy,0.5,exploration,1,20006,9,2,5,0,2,752,3578,0,292,3,1,2,0,0,788,3716,0,3,V-4-G-3.png,F-1-A-2.png,F-1-A-2.png,left,timedout,6058,25200
curE033a,29,Easy,0.5,exploration,3,17514,7,1,6,0,0,140,2200,0,0,2,1,1,0,0,140,2458,0,2,A-1-I-4.png,F-3-A-2.png,A-1-I-4.png,right,timedout,3850,23854
curE033a,29,Easy,0.5,decision,3,8316,8,1,0,6,1,208,0,1232,548,3,1,0,2,0,208,0,1458,1,A-1-I-4.png,F-3-A-2.png,A-1-I-4.png,right,timedout,NaN,NaN
curE033a,29,Easy,0.5,feedback,3,5230,7,2,0,2,3,744,0,442,912,2,1,0,1,0,810,0,506,1,A-1-I-4.png,F-3-A-2.png,A-1-I-4.png,right,timedout,NaN,NaN
curE033a,31,Easy,1,exploration,3,19792,19,2,14,3,0,362,12644,434,0,5,1,2,2,0,430,13210,512,2,A-4-I-1.png,O-4-B-1.png,A-4-I-1.png,left,left,1256,10150
curE033a,31,Easy,1,decision,3,1262,3,0,2,1,0,0,466,600,0,2,0,1,1,0,0,466,600,1,A-4-I-1.png,O-4-B-1.png,A-4-I-1.png,left,left,10152,15470
curE033a,31,Easy,1,feedback,3,4542,7,0,5,2,0,0,1830,610,0,3,0,2,1,0,0,1980,672,1,A-4-I-1.png,O-4-B-1.png,A-4-I-1.png,left,left,NaN,NaN
curE033a,32,Easy,1,exploration,2,3764,1,0,0,0,1,0,0,0,152,0,0,0,0,0,0,0,0,0,O-1-C-3.png,F-4-E-1.png,O-1-C-3.png,left,left,1526,19234
curE033a,32,Easy,1,decision,2,10038,8,1,0,7,0,136,0,1180,0,3,1,0,2,0,136,0,1426,1,O-1-C-3.png,F-4-E-1.png,O-1-C-3.png,left,left,19236,21516
curE033a,36,Medium,0.5,exploration,2,3864,8,2,5,1,0,692,1602,414,0,1,0,1,0,0,748,1746,540,1,V-1-B-3.png,V-3-H-3.png,V-1-B-3.png,right,timedout,1534,21534
curE033a,36,Medium,0.5,decision,2,10038,9,0,0,9,0,0,0,1400,0,1,0,0,1,0,0,0,1834,0,V-1-B-3.png,V-3-H-3.png,V-1-B-3.png,right,timedout,NaN,NaN
curE034a,7,Easy,0.5,exploration,2,7680,9,8,1,0,0,1932,182,0,0,2,1,1,0,0,2336,182,0,2,F-3-A-1.png,A-2-F-1.png,A-2-F-1.png,left,timedout,1778,9456
curE034a,7,Easy,0.5,decision,2,10038,10,0,0,10,0,0,0,1612,0,1,0,0,1,0,0,0,2310,0,F-3-A-1.png,A-2-F-1.png,A-2-F-1.png,left,timedout,9458,19492
curE034a,8,Easy,1,exploration,3,5794,13,6,5,2,0,2632,814,402,0,3,1,1,1,0,2818,1042,444,2,O-1-C-3.png,F-4-E-1.png,O-1-C-3.png,left,left,1632,7424
curE034a,8,Easy,1,decision,3,7082,6,0,0,6,0,0,0,2524,0,1,0,0,1,0,0,0,2806,0,O-1-C-3.png,F-4-E-1.png,O-1-C-3.png,left,left,7426,14506
curE034a,8,Easy,1,feedback,3,5234,11,3,0,4,4,906,0,1182,1696,3,1,0,2,0,948,0,1288,1,O-1-C-3.png,F-4-E-1.png,O-1-C-3.png,left,left,NaN,NaN
curE034a,13,Easy,0,exploration,3,9246,20,12,7,1,0,3004,2388,412,0,3,1,2,0,0,3522,2712,454,2,V-1-G-1.png,A-4-I-1.png,V-1-G-1.png,right,left,1594,10838
curE034a,13,Easy,0,decision,3,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,V-1-G-1.png,A-4-I-1.png,V-1-G-1.png,right,left,10840,20068
curE034a,13,Easy,0,feedback,3,4536,4,0,3,0,1,0,544,0,242,1,0,1,0,0,0,596,0,1,V-1-G-1.png,A-4-I-1.png,V-1-G-1.png,right,left,NaN,NaN
curE034a,14,Easy,0,exploration,3,5178,12,3,6,1,2,952,2480,480,302,4,2,2,0,0,1036,2638,0,3,A-2-F-1.png,F-3-A-1.png,F-3-A-1.png,left,right,1658,6834
curE034a,14,Easy,0,decision,3,600,2,2,0,0,0,470,0,0,0,1,1,0,0,0,470,0,0,1,A-2-F-1.png,F-3-A-1.png,F-3-A-1.png,left,right,6836,7434
curE034a,14,Easy,0,feedback,3,4536,4,2,0,2,0,398,0,468,0,1,1,0,0,0,414,0,610,1,A-2-F-1.png,F-3-A-1.png,F-3-A-1.png,left,right,NaN,NaN
curE034a,15,Easy,0.5,exploration,2,4464,5,2,1,2,0,1188,230,414,12,3,1,1,1,0,1244,230,444,2,O-1-I-4.png,V-3-B-2.png,O-1-I-4.png,right,timedout,1578,6040
curE034a,15,Easy,0.5,decision,2,10038,16,2,0,14,0,320,0,5418,0,3,1,0,2,0,422,0,6160,1,O-1-I-4.png,V-3-B-2.png,O-1-I-4.png,right,timedout,6042,16076
curE034a,16,Easy,1,exploration,3,18894,24,17,6,1,0,6024,1828,452,0,6,3,3,0,0,6824,1948,540,4,V-1-G-1.png,O-2-J-1.png,O-2-J-1.png,right,right,1512,20404
curE034a,16,Easy,1,decision,3,1948,6,0,2,4,0,0,390,1192,0,2,0,1,1,0,0,476,1364,1,V-1-G-1.png,O-2-J-1.png,O-2-J-1.png,right,right,20406,22352
curE034a,16,Easy,1,feedback,3,5236,12,0,4,4,4,0,1282,902,1632,4,0,2,2,0,0,1396,1048,1,V-1-G-1.png,O-2-J-1.png,O-2-J-1.png,right,right,NaN,NaN
curE034a,17,Easy,0,exploration,3,16206,15,12,3,0,0,3418,906,0,0,3,2,1,0,0,3774,1056,0,3,O-1-D-2.png,V-2-B-3.png,O-1-D-2.png,right,left,1478,17682
curE034a,17,Easy,0,decision,3,5016,9,0,2,7,0,0,456,1886,0,2,0,1,1,0,0,482,2194,1,O-1-D-2.png,V-2-B-3.png,O-1-D-2.png,right,left,17684,22698
curE034a,17,Easy,0,feedback,3,4536,6,0,4,0,2,0,1226,0,244,1,0,1,0,0,0,1368,0,1,O-1-D-2.png,V-2-B-3.png,O-1-D-2.png,right,left,NaN,NaN
curE034a,18,Easy,0,exploration,3,4944,5,3,1,1,0,902,344,340,0,3,2,0,1,0,962,364,340,2,A-1-I-4.png,O-2-G-4.png,A-1-I-4.png,right,left,1478,6420
curE034a,18,Easy,0,decision,3,7698,8,0,1,7,0,0,142,1466,0,1,0,0,1,0,0,250,1656,0,A-1-I-4.png,O-2-G-4.png,A-1-I-4.png,right,left,6422,14118
curE034a,18,Easy,0,feedback,3,4536,7,0,2,5,0,0,844,1098,0,2,0,1,1,0,0,902,1326,1,A-1-I-4.png,O-2-G-4.png,A-1-I-4.png,right,left,NaN,NaN
